year,category,nominee_id,winner,title,song_title,award_type
1937,"Best Music, Original Song",23772,False,Pennies from Heaven,"For the song ""Pennies from Heaven (1936)"".",Oscars
1937,"Best Music, Original Song",22326,False,Pennies from Heaven,"For the song ""Pennies from Heaven (1936)"".",Oscars
1937,"Best Music, Original Song",26037,False,"Sing, Baby, Sing","For the song ""When Did You Leave Heaven"".",Oscars
1937,"Best Music, Original Song",22319,False,"Sing, Baby, Sing","For the song ""When Did You Leave Heaven"".",Oscars
1937,"Best Music, Original Song",22795,False,Suzy,"For the song ""Did I Remember"".",Oscars
1937,"Best Music, Original Song",21836,False,Suzy,"For the song ""Did I Remember"".",Oscars
1937,"Best Music, Original Song",21874,False,The Trail of the Lonesome Pine,"For the song ""A Melody from the Sky"".",Oscars
1937,"Best Music, Original Song",24528,False,The Trail of the Lonesome Pine,"For the song ""A Melody from the Sky"".",Oscars
1937,"Best Music, Score",21751,True,Anthony Adverse,,Oscars
1937,"Best Music, Score",21751,False,The Charge of the Light Brigade,,Oscars
1937,"Best Music, Score",21264,False,The Garden of Allah,,Oscars
1937,"Best Music, Score",24587,False,The General Died at Dawn,,Oscars
1937,"Best Music, Score",21781,False,Winterset,,Oscars
1937,"Best Short Subject, Cartoons",155,True,The Country Cousin,,Oscars
1937,"Best Short Subject, Cartoons",23015,False,Popeye the Sailor Meets Sindbad the Sailor,,Oscars
1937,"Best Short Subject, Cartoons",23442,False,The Old Mill Pond,,Oscars
1937,"Best Short Subject, Cartoons",23704,False,The Old Mill Pond,,Oscars
1937,"Best Short Subject, One-reel",25102,True,Bored of Education,,Oscars
1937,"Best Short Subject, One-reel",25485,False,Wanted -- A Master,,Oscars
1937,"Best Sound, Recording",25388,True,San Francisco,,Oscars
1937,"Best Sound, Recording",23435,False,Banjo on My Knee,,Oscars
1937,"Best Sound, Recording",23990,False,Dodsworth,,Oscars
1937,"Best Sound, Recording",24996,False,General Spanky,,Oscars
1937,"Best Sound, Recording",24155,False,Mr. Deeds Goes to Town,,Oscars
1937,"Best Sound, Recording",21822,False,That Girl from Paris,,Oscars
1937,"Best Sound, Recording",24113,False,The Charge of the Light Brigade,,Oscars
1937,"Best Sound, Recording",23434,False,The Texas Rangers,,Oscars
1937,"Best Sound, Recording",25678,False,Three Smart Girls,,Oscars
1937,"Best Writing, Original Story",22526,True,The Story of Louis Pasteur,,Oscars
1937,"Best Writing, Original Story",23181,True,The Story of Louis Pasteur,,Oscars
1937,"Best Writing, Original Story",23960,False,Fury,,Oscars
1937,"Best Writing, Original Story",23620,False,San Francisco,,Oscars
1937,"Best Writing, Original Story",24403,False,The Great Ziegfeld,,Oscars
1937,"Best Writing, Original Story",22535,False,Three Smart Girls,,Oscars
1937,"Best Writing, Screenplay",22526,True,The Story of Louis Pasteur,,Oscars
1937,"Best Writing, Screenplay",23181,True,The Story of Louis Pasteur,,Oscars
1937,"Best Writing, Screenplay",23259,False,After the Thin Man,,Oscars
1937,"Best Writing, Screenplay",23381,False,After the Thin Man,,Oscars
1937,"Best Writing, Screenplay",23640,False,Dodsworth,,Oscars
1937,"Best Writing, Screenplay",25093,False,Mr. Deeds Goes to Town,,Oscars
1937,"Best Writing, Screenplay",23473,False,My Man Godfrey,,Oscars
1937,"Best Writing, Screenplay",25217,False,My Man Godfrey,,Oscars
1938,Best Actor in a Leading Role,21268,True,Captains Courageous,,Oscars
1938,Best Actor in a Leading Role,339,False,Conquest,,Oscars
1938,Best Actor in a Leading Role,4334,False,A Star Is Born,,Oscars
1938,Best Actor in a Leading Role,4795,False,The Life of Emile Zola,,Oscars
1938,Best Actor in a Leading Role,4689,False,Night Must Fall,,Oscars
1938,Best Actor in a Supporting Role,5747,True,The Life of Emile Zola,,Oscars
1938,Best Actor in a Supporting Role,25935,False,Lost Horizon,,Oscars
1938,Best Actor in a Supporting Role,325,False,The Awful Truth,,Oscars
1938,Best Actor in a Supporting Role,26168,False,Topper,,Oscars
1938,Best Actor in a Supporting Role,4660,False,The Hurricane,,Oscars
1938,Best Actress in a Leading Role,24999,True,The Good Earth,,Oscars
1938,Best Actress in a Leading Role,595,False,Stella Dallas,,Oscars
1938,Best Actress in a Leading Role,21426,False,Camille,,Oscars
1938,Best Actress in a Leading Role,21524,False,The Awful Truth,,Oscars
1938,Best Actress in a Leading Role,23153,False,A Star Is Born,,Oscars
1938,Best Actress in a Supporting Role,22234,True,In Old Chicago,,Oscars
1938,Best Actress in a Supporting Role,24074,False,Stage Door,,Oscars
1938,Best Actress in a Supporting Role,25405,False,Stella Dallas,,Oscars
1938,Best Actress in a Supporting Role,6421,False,Dead End,,Oscars
1938,Best Actress in a Supporting Role,26043,False,Night Must Fall,,Oscars
1938,Best Art Direction,23264,True,Lost Horizon,,Oscars
1938,Best Art Direction,1971,False,A Damsel in Distress,,Oscars
1938,Best Art Direction,23179,False,Conquest,,Oscars
1938,Best Art Direction,23625,False,Conquest,,Oscars
1938,Best Art Direction,2286,False,Dead End,,Oscars
1938,Best Art Direction,23690,False,Every Day's a Holiday,,Oscars
1938,Best Art Direction,24255,False,Manhattan Merry-Go-Round,,Oscars
1938,Best Art Direction,22821,False,Souls at Sea,,Oscars
1938,Best Art Direction,21895,False,Souls at Sea,,Oscars
1938,Best Art Direction,23348,False,The Life of Emile Zola,,Oscars
1938,Best Art Direction,26025,False,The Prisoner of Zenda,,Oscars
1938,Best Art Direction,25752,False,Vogues of 1938,,Oscars
1938,Best Art Direction,22677,False,Wee Willie Winkie,,Oscars
1938,Best Art Direction,23404,False,Wee Willie Winkie,,Oscars
1938,Best Art Direction,24775,False,You're a Sweetheart,,Oscars
1938,Best Assistant Director,25973,True,In Old Chicago,,Oscars
1938,Best Assistant Director,22522,False,Lost Horizon,,Oscars
1938,Best Assistant Director,25547,False,A Star Is Born,,Oscars
1938,Best Assistant Director,25903,False,Souls at Sea,,Oscars
1938,Best Assistant Director,25258,False,The Life of Emile Zola,,Oscars
1938,Best Cinematography,21674,True,The Good Earth,,Oscars
1938,Best Cinematography,21730,False,Dead End,,Oscars
1938,Best Cinematography,25824,False,Wings Over Honolulu,,Oscars
1938,Best Dance Direction,24797,True,A Damsel in Distress,,Oscars
1938,Best Dance Direction,23278,False,A Day at the Races,,Oscars
1938,Best Dance Direction,24073,False,Ali Baba Goes to Town,,Oscars
1938,Best Dance Direction,22548,False,"Ready, Willing and Able",,Oscars
1938,Best Dance Direction,24193,False,Thin Ice,,Oscars
1938,Best Dance Direction,21391,False,Varsity Show,,Oscars
1938,Best Dance Direction,24965,False,Waikiki Wedding,,Oscars
1938,Best Director,24373,True,The Awful Truth,,Oscars
1938,Best Director,23982,False,Stage Door,,Oscars
1938,Best Director,23067,False,The Good Earth,,Oscars
1938,Best Director,26004,False,A Star Is Born,,Oscars
1938,Best Director,22773,False,The Life of Emile Zola,,Oscars
1938,Best Film Editing,23480,True,Lost Horizon,,Oscars
1938,Best Film Editing,24486,True,Lost Horizon,,Oscars
1938,Best Film Editing,25859,False,Captains Courageous,,Oscars
1938,Best Film Editing,22338,False,One Hundred Men and a Girl,,Oscars
1938,Best Film Editing,22486,False,The Awful Truth,,Oscars
1938,Best Film Editing,26127,False,The Good Earth,,Oscars
1938,"Best Music, Original Song",24786,True,Waikiki Wedding,"For the song ""Sweet Leilani""",Oscars
1938,"Best Music, Original Song",21762,False,Artist and Models,"For the song ""Whispers in the Dark""",Oscars
1938,"Best Music, Original Song",25116,False,Artist and Models,"For the song ""Whispers in the Dark""",Oscars
1938,"Best Music, Original Song",25942,False,Mr. Dodd Takes the Air,"For the song ""Remember Me""",Oscars
1938,"Best Music, Original Song",21744,False,Mr. Dodd Takes the Air,"For the song ""Remember Me""",Oscars
1938,"Best Music, Original Song",12269,False,Shall We Dance,"For the song ""They Can't Take That Away from Me""",Oscars
1938,"Best Music, Original Song",13031,False,Shall We Dance,"For the song ""They Can't Take That Away from Me""",Oscars
1938,"Best Music, Original Song",12267,False,Vogues of 1938,"For the song ""That Old Feeling""",Oscars
1938,"Best Music, Original Song",22296,False,Vogues of 1938,"For the song ""That Old Feeling""",Oscars
1938,"Best Music, Score",21772,True,One Hundred Men and a Girl,,Oscars
1938,"Best Music, Score",25430,False,In Old Chicago,,Oscars
1938,"Best Music, Score",21784,False,Lost Horizon,,Oscars
1938,"Best Music, Score",21775,False,Make a Wish,,Oscars
1938,"Best Music, Score",22996,False,Maytime,,Oscars
1938,"Best Music, Score",22533,False,Portia on Trial,,Oscars
1938,"Best Music, Score",21547,False,Quality Street,,Oscars
1938,"Best Music, Score",12657,False,Snow White and the Seven Dwarfs,,Oscars
1938,"Best Music, Score",13170,False,Snow White and the Seven Dwarfs,,Oscars
1938,"Best Music, Score",17036,False,Snow White and the Seven Dwarfs,,Oscars
1938,"Best Music, Score",21737,False,Something to Sing About,,Oscars
1938,"Best Music, Score",24587,False,Souls at Sea,,Oscars
1938,"Best Music, Score",11980,False,The Hurricane,,Oscars
1938,"Best Music, Score",21751,False,The Life of Emile Zola,,Oscars
1938,"Best Music, Score",11980,False,The Prisoner of Zenda,,Oscars
1938,"Best Music, Score",23475,False,Way Out West,,Oscars
1938,"Best Short Subject, Cartoons",155,True,The Old Mill,,Oscars
1938,"Best Short Subject, Cartoons",24516,False,The Little Match Girl,,Oscars
1938,"Best Short Subject, Color",25485,True,Penny Wisdom,,Oscars
1938,"Best Short Subject, One-reel",25485,False,Romance of Radium,,Oscars
1938,"Best Sound, Recording",24596,True,The Hurricane,,Oscars
1938,"Best Sound, Recording",21822,False,Hitting a New High,,Oscars
1938,"Best Sound, Recording",23435,False,In Old Chicago,,Oscars
1938,"Best Sound, Recording",24155,False,Lost Horizon,,Oscars
1938,"Best Sound, Recording",25388,False,Maytime,,Oscars
1938,"Best Sound, Recording",25678,False,One Hundred Men and a Girl,,Oscars
1938,"Best Sound, Recording",23852,False,The Girl Said No,,Oscars
1938,"Best Sound, Recording",24113,False,The Life of Emile Zola,,Oscars
1938,"Best Sound, Recording",24996,False,Topper,,Oscars
1938,"Best Sound, Recording",25215,False,Wells Fargo,,Oscars
1938,"Best Writing, Original Story",26004,True,A Star Is Born,,Oscars
1938,"Best Writing, Original Story",23139,True,A Star Is Born,,Oscars
1938,"Best Writing, Original Story",24186,False,Black Legion,,Oscars
1938,"Best Writing, Original Story",22343,False,In Old Chicago,,Oscars
1938,"Best Writing, Original Story",23969,False,One Hundred Men and a Girl,,Oscars
1938,"Best Writing, Original Story",23543,False,The Life of Emile Zola,,Oscars
1938,"Best Writing, Original Story",23547,False,The Life of Emile Zola,,Oscars
1938,"Best Writing, Screenplay",23543,True,The Life of Emile Zola,,Oscars
1938,"Best Writing, Screenplay",23547,True,The Life of Emile Zola,,Oscars
1938,"Best Writing, Screenplay",24998,True,The Life of Emile Zola,,Oscars
1938,"Best Writing, Screenplay",22372,False,A Star Is Born,,Oscars
1938,"Best Writing, Screenplay",23139,False,A Star Is Born,,Oscars
1938,"Best Writing, Screenplay",24807,False,A Star Is Born,,Oscars
1938,"Best Writing, Screenplay",22546,False,Captains Courageous,,Oscars
1938,"Best Writing, Screenplay",24272,False,Captains Courageous,,Oscars
1938,"Best Writing, Screenplay",25838,False,Captains Courageous,,Oscars
1938,"Best Writing, Screenplay",25217,False,Stage Door,,Oscars
1938,"Best Writing, Screenplay",25852,False,Stage Door,,Oscars
1938,"Best Writing, Screenplay",22742,False,The Awful Truth,,Oscars
1939,Best Actor in a Leading Role,21268,True,Boys Town,,Oscars
1939,Best Actor in a Leading Role,339,False,Algiers,,Oscars
1939,Best Actor in a Leading Role,21247,False,Angels with Dirty Faces,,Oscars
1939,Best Actor in a Leading Role,21441,False,Pygmalion,,Oscars
1939,Best Actor in a Leading Role,22796,False,The Citadel,,Oscars
1939,Best Actor in a Supporting Role,344,True,Kentucky,,Oscars
1939,Best Actor in a Supporting Role,21473,False,If I Were King,,Oscars
1939,Best Actor in a Supporting Role,24166,False,Algiers,,Oscars
1939,Best Actor in a Supporting Role,21529,False,Four Daughters,,Oscars
1939,Best Actor in a Supporting Role,24577,False,Marie Antoinette,,Oscars
1939,Best Actress in a Leading Role,21,True,Jezebel,,Oscars
1939,Best Actress in a Leading Role,21965,False,White Banners,,Oscars
1939,Best Actress in a Leading Role,6246,False,Three Comrades,,Oscars
1939,Best Actress in a Leading Role,25389,False,Marie Antoinette,,Oscars
1939,Best Actress in a Leading Role,23574,False,Pygmalion,,Oscars
1939,Best Actress in a Supporting Role,21965,True,Jezebel,,Oscars
1939,Best Actress in a Supporting Role,1547,False,Of Human Hearts,,Oscars
1939,Best Actress in a Supporting Role,21401,False,Merrily We Live,,Oscars
1939,Best Actress in a Supporting Role,23945,False,The Great Waltz,,Oscars
1939,Best Actress in a Supporting Role,659,False,You Can't Take It with You,,Oscars
1939,Best Art Direction,26023,True,The Adventures of Robin Hood,,Oscars
1939,Best Art Direction,23556,False,Alexander's Ragtime Band,,Oscars
1939,Best Art Direction,24107,False,Alexander's Ragtime Band,,Oscars
1939,Best Art Direction,25752,False,Algiers,,Oscars
1939,Best Art Direction,24924,False,Carefree,,Oscars
1939,Best Art Direction,23264,False,Holiday,,Oscars
1939,Best Art Direction,21985,False,Holiday,,Oscars
1939,Best Art Direction,22821,False,If I Were King,,Oscars
1939,Best Art Direction,23256,False,If I Were King,,Oscars
1939,Best Art Direction,24775,False,Mad About Music,,Oscars
1939,Best Art Direction,23179,False,Marie Antoinette,,Oscars
1939,Best Art Direction,23403,False,Merrily We Live,,Oscars
1939,Best Art Direction,26025,False,The Adventures of Tom Sawyer,,Oscars
1939,Best Art Direction,2286,False,The Goldwyn Follies,,Oscars
1939,Best Cinematography,21713,True,The Great Waltz,,Oscars
1939,Best Cinematography,21539,False,Algiers,,Oscars
1939,Best Cinematography,24495,False,Army Girl,,Oscars
1939,Best Cinematography,26049,False,Army Girl,,Oscars
1939,Best Cinematography,21680,False,Jezebel,,Oscars
1939,Best Cinematography,25824,False,Mad About Music,,Oscars
1939,Best Cinematography,969,False,Merrily We Live,,Oscars
1939,Best Cinematography,24314,False,Suez,,Oscars
1939,Best Cinematography,21699,False,The Buccaneer,,Oscars
1939,Best Cinematography,21719,False,The Young in Heart,,Oscars
1939,Best Cinematography,21562,False,Vivacious Lady,,Oscars
1939,Best Cinematography,25905,False,You Can't Take It with You,,Oscars
1939,Best Director,21404,True,You Can't Take It with You,,Oscars
1939,Best Director,25864,False,The Citadel,,Oscars
1939,Best Director,21521,False,Four Daughters,,Oscars
1939,Best Director,21521,False,Angels with Dirty Faces,,Oscars
1939,Best Director,25680,False,Boys Town,,Oscars
1939,Best Film Editing,22707,True,The Adventures of Robin Hood,,Oscars
1939,Best Film Editing,24412,False,Alexander's Ragtime Band,,Oscars
1939,Best Film Editing,23517,False,Test Pilot,,Oscars
1939,Best Film Editing,23517,False,The Great Waltz,,Oscars
1939,Best Film Editing,23480,False,You Can't Take It with You,,Oscars
1939,"Best Music, Original Score",21765,True,The Adventures of Robin Hood,,Oscars
1939,"Best Music, Original Score",21271,False,Army Girl,,Oscars
1939,"Best Music, Original Score",23475,False,Block-Heads,,Oscars
1939,"Best Music, Original Score",23731,False,Blockade,,Oscars
1939,"Best Music, Original Score",21271,False,Breaking the Ice,,Oscars
1939,"Best Music, Original Score",21757,False,If I Were King,,Oscars
1939,"Best Music, Original Score",21786,False,Marie Antoinette,,Oscars
1939,"Best Music, Original Score",1423,False,Pacific Liner,,Oscars
1939,"Best Music, Original Score",25430,False,Suez,,Oscars
1939,"Best Music, Original Score",11980,False,The Cowboy and the Lady,,Oscars
1939,"Best Music, Original Score",11984,False,The Young in Heart,,Oscars
1939,"Best Music, Original Song",21773,True,The Big Broadcast of 1938,"For the song ""Thanks for the Memory"".",Oscars
1939,"Best Music, Original Song",25116,True,The Big Broadcast of 1938,"For the song ""Thanks for the Memory"".",Oscars
1939,"Best Music, Original Song",12021,False,Alexander's Ragtime Band,"For the song ""Now It Can Be Told"".",Oscars
1939,"Best Music, Original Song",12021,False,Carefree,"For the song ""Change Partners and Dance with Me"".",Oscars
1939,"Best Music, Original Song",25942,False,Going Places,"For the song ""Jeepers Creepers"".",Oscars
1939,"Best Music, Original Song",12281,False,Going Places,"For the song ""Jeepers Creepers"".",Oscars
1939,"Best Music, Original Song",25931,False,Mannequin,"For the song ""Always and Always"".",Oscars
