year	category	nominee	win	performance	nominee_id
2015	Best Book of a Musical	John O'Farrell	Nominee	Something Rotten!	john-ofarrell-498920
2015	Best Book of a Musical	Terrence McNally	Nominee	The Visit	terrence-mcnally-8828
2015	Best Original Score Written for the Theatre	Lisa Kron	Winner	Fun Home	lisa-kron-406666
2015	Best Original Score Written for the Theatre	Jeanine Tesori	Winner	Fun Home	jeanine-tesori-12488
2015	Best Original Score Written for the Theatre	Karey Kirkpatrick	Nominee	Something Rotten!	karey-kirkpatrick-498919
2015	Best Original Score Written for the Theatre	Karey Kirkpatrick	Nominee	Something Rotten!	karey-kirkpatrick-498919
2015	Best Original Score Written for the Theatre	Wayne Kirkpatrick	Nominee	Something Rotten!	wayne-kirkpatrick-498918
2015	Best Original Score Written for the Theatre	Wayne Kirkpatrick	Nominee	Something Rotten!	wayne-kirkpatrick-498918
2015	Best Original Score Written for the Theatre	Sting	Nominee	The Last Ship	sting-61158
2015	Best Original Score Written for the Theatre	Sting	Nominee	The Last Ship	sting-61158
2015	Best Original Score Written for the Theatre	Fred Ebb	Nominee	The Visit	fred-ebb-5654
2015	Best Original Score Written for the Theatre	John Kander	Nominee	The Visit	john-kander-6837
2015	Best Revival of a Play	Robert Fox	Winner	Skylight	robert-fox-23626
2015	Best Revival of a Play	Scott Rudin	Winner	Skylight	scott-rudin-23801
2015	Best Revival of a Play	Eli Bush	Winner	Skylight	eli-bush-491810
2015	Best Revival of a Play	Roger Berlind	Winner	Skylight	roger-berlind-23702
2015	Best Revival of a Play	William Berlind	Winner	Skylight	william-berlind-492462
2015	Best Revival of a Play	Roy Furman	Winner	Skylight	roy-furman-91627
2015	Best Revival of a Play	Jon B. Platt	Winner	Skylight	jon-b-platt-22672
2015	Best Revival of a Play	The Shubert Organization (Philip J. Smith: Chairman; Robert E. Wankel: President)	Winner	Skylight	the-shubert-organization-philip-j-smith-chairman-robert-e-wankel-president-482852
2015	Best Revival of a Play	Stephanie P. McClelland	Winner	Skylight	stephanie-p-mcclelland-478527
2015	Best Revival of a Play	Catherine Adler	Winner	Skylight	catherine-adler-494319
2015	Best Revival of a Play	Jay Alix & Una Jackman	Winner	Skylight	jay-alix-una-jackman-495626
2015	Best Revival of a Play	Scott M. Delman	Winner	Skylight	scott-m-delman-483289
2015	Best Revival of a Play	Heni Koenigsberg	Winner	Skylight	heni-koenigsberg-489926
2015	Best Revival of a Play	Spring Sirkin	Winner	Skylight	spring-sirkin-23851
2015	Best Revival of a Play	Stuart Thompson	Winner	Skylight	stuart-thompson-23898
2015	Best Revival of a Play	True Love Productions	Winner	Skylight	true-love-productions-499283
2015	Best Revival of a Play	The Araca Group	Winner	Skylight	the-araca-group-88201
2015	Best Revival of a Play	Carlos Arana	Winner	Skylight	carlos-arana-487720
2015	Best Revival of a Play	David Mirvish	Winner	Skylight	david-mirvish-21601
2015	Best Revival of a Play	Joey Parnes	Winner	Skylight	joey-parnes-70721
2015	Best Revival of a Play	Sue Wagner	Winner	Skylight	sue-wagner-497837
2015	Best Revival of a Play	John Johnson	Winner	Skylight	john-johnson-408739
2015	Best Revival of a Play	James L. Nederlander	Nominee	The Elephant Man	james-l-nederlander-22466
2015	Best Revival of a Play	Terry Allen Kramer	Nominee	The Elephant Man	terry-allen-kramer-23938
2015	Best Revival of a Play	Catherine Adler	Nominee	The Elephant Man	catherine-adler-494319
2015	Best Revival of a Play	Roger Berlind	Nominee	The Elephant Man	roger-berlind-23702
2015	Best Revival of a Play	Caiola Productions	Nominee	The Elephant Man	caiola-productions-495863
2015	Best Revival of a Play	Patrick Catullo	Nominee	The Elephant Man	patrick-catullo-379125
2015	Best Revival of a Play	Roy Furman	Nominee	The Elephant Man	roy-furman-91627
2015	Best Revival of a Play	Larry Hirschhorn	Nominee	The Elephant Man	larry-hirschhorn-417630
2015	Best Revival of a Play	Jeffrey Finn Productions	Nominee	The Elephant Man	jeffrey-finn-productions-391672
2015	Best Revival of a Play	Van Kaplan	Nominee	The Elephant Man	van-kaplan-486886
2015	Best Revival of a Play	Edward M. Kaufmann	Nominee	The Elephant Man	edward-m-kaufmann-497942
2015	Best Revival of a Play	Hal Luftig	Nominee	The Elephant Man	hal-luftig-22131
2015	Best Revival of a Play	Arielle Tepper Madover	Nominee	The Elephant Man	arielle-tepper-madover-453361
2015	Best Revival of a Play	Peter May	Nominee	The Elephant Man	peter-may-98082
2015	Best Revival of a Play	Stephanie P. McClelland	Nominee	The Elephant Man	stephanie-p-mcclelland-478527
2015	Best Revival of a Play	The Shubert Organization (Philip J. Smith: Chairman; Robert E. Wankel: President)	Nominee	The Elephant Man	the-shubert-organization-philip-j-smith-chairman-robert-e-wankel-president-482852
2015	Best Revival of a Play	Douglas Smith	Nominee	The Elephant Man	douglas-smith-497945
2015	Best Revival of a Play	Jonathan M. Tisch	Nominee	The Elephant Man	jonathan-m-tisch-495270
2015	Best Revival of a Play	WLE MSG, LLC.	Nominee	The Elephant Man	wle-msg-llc-498702
2015	Best Revival of a Play	Scott & Brian Zeilinger	Nominee	The Elephant Man	scott-brian-zeilinger-497944
2015	Best Revival of a Play	The Williamstown Theatre Festival (Stephen M. Kaus, Producer; Jenny Gersten, Artistic Director Emeritus)	Nominee	The Elephant Man	the-williamstown-theatre-festival-stephen-m-kaus-producer-jenny-gersten-artistic-director-emeritus-496257
2015	Best Revival of a Play	Jeffrey Richards	Nominee	You Can't Take It With You	jeffrey-richards-72831
2015	Best Revival of a Play	Jerry Frankel	Nominee	You Can't Take It With You	jerry-frankel-1166
2015	Best Revival of a Play	Jam Theatricals	Nominee	You Can't Take It With You	jam-theatricals-489088
2015	Best Revival of a Play	Dominion Pictures	Nominee	You Can't Take It With You	dominion-pictures-497264
2015	Best Revival of a Play	Gutterman & Winkler	Nominee	You Can't Take It With You	gutterman-winkler-497570
2015	Best Revival of a Play	Daryl Roth	Nominee	You Can't Take It With You	daryl-roth-21571
2015	Best Revival of a Play	Terry Schnuck	Nominee	You Can't Take It With You	terry-schnuck-483291
2015	Best Revival of a Play	Jane Bergère	Nominee	You Can't Take It With You	jane-bergre-89323
2015	Best Revival of a Play	Caiola Productions	Nominee	You Can't Take It With You	caiola-productions-495863
2015	Best Revival of a Play	Rebecca Gold	Nominee	You Can't Take It With You	rebecca-gold-481450
2015	Best Revival of a Play	LaRuffa & Hinderliter	Nominee	You Can't Take It With You	laruffa-hinderliter-497571
2015	Best Revival of a Play	Larry Magid	Nominee	You Can't Take It With You	larry-magid-1286
2015	Best Revival of a Play	Gabrielle Palitz	Nominee	You Can't Take It With You	gabrielle-palitz-495935
2015	Best Revival of a Play	Spisto & Kierstead	Nominee	You Can't Take It With You	spisto-kierstead-497572
2015	Best Revival of a Play	SunnySpot Productions	Nominee	You Can't Take It With You	sunnyspot-productions-497267
2015	Best Revival of a Play	VenuWorks Theatricals	Nominee	You Can't Take It With You	venuworks-theatricals-497573
2015	Best Revival of a Play	Jessica Genick	Nominee	You Can't Take It With You	jessica-genick-493429
2015	Best Revival of a Play	Will Trice	Nominee	You Can't Take It With You	will-trice-490947
2015	Best Revival of a Play	Roundabout Theatre Company (Todd Haimes: Artistic Director; Harold Wolpert: Managing Director; Julia C. Levy: Executive Director; Sydney Beers, General Manager)	Nominee	You Can't Take It With You	roundabout-theatre-company-todd-haimes-artistic-director-harold-wolpert-managing-director-julia-c-levy-executive-director-sydney-beers-general-manager-495380
2015	Best Revival of a Play	Scott Rudin	Nominee	This Is Our Youth	scott-rudin-23801
2015	Best Revival of a Play	Eli Bush	Nominee	This Is Our Youth	eli-bush-491810
2015	Best Revival of a Play	Roger Berlind	Nominee	This Is Our Youth	roger-berlind-23702
2015	Best Revival of a Play	William Berlind	Nominee	This Is Our Youth	william-berlind-492462
2015	Best Revival of a Play	Jon B. Platt	Nominee	This Is Our Youth	jon-b-platt-22672
2015	Best Revival of a Play	Roy Furman	Nominee	This Is Our Youth	roy-furman-91627
2015	Best Revival of a Play	The Shubert Organization (Philip J. Smith: Chairman; Robert E. Wankel: President)	Nominee	This Is Our Youth	the-shubert-organization-philip-j-smith-chairman-robert-e-wankel-president-482852
2015	Best Revival of a Play	Ruth Hendel	Nominee	This Is Our Youth	ruth-hendel-93724
2015	Best Revival of a Play	Scott M. Delman	Nominee	This Is Our Youth	scott-m-delman-483289
2015	Best Revival of a Play	Stephanie P. McClelland	Nominee	This Is Our Youth	stephanie-p-mcclelland-478527
2015	Best Revival of a Play	Sonia Friedman	Nominee	This Is Our Youth	sonia-friedman-108723
2015	Best Revival of a Play	Tulchin/Bartner	Nominee	This Is Our Youth	tulchin-bartner-497836
2015	Best Revival of a Play	The Araca Group	Nominee	This Is Our Youth	the-araca-group-88201
2015	Best Revival of a Play	Heni Koenigsberg	Nominee	This Is Our Youth	heni-koenigsberg-489926
2015	Best Revival of a Play	Daryl Roth	Nominee	This Is Our Youth	daryl-roth-21571
2015	Best Revival of a Play	Joan Raffe & Jhett Tolentino	Nominee	This Is Our Youth	joan-raffe-jhett-tolentino-494316
2015	Best Revival of a Play	Catherine & Fred Adler	Nominee	This Is Our Youth	catherine-fred-adler-495600
2015	Best Revival of a Play	Joey Parnes	Nominee	This Is Our Youth	joey-parnes-70721
2015	Best Revival of a Play	Sue Wagner	Nominee	This Is Our Youth	sue-wagner-497837
2015	Best Revival of a Play	John Johnson	Nominee	This Is Our Youth	john-johnson-408739
2015	Best Revival of a Play	The Steppenwolf Theatre Company (Martha Lavey: Artistic Director; David Hawkanson: Executive Director)	Nominee	This Is Our Youth	the-steppenwolf-theatre-company-martha-lavey-artistic-director-david-hawkanson-executive-director-467756
2015	Best Revival of a Musical	Lincoln Center Theater (André Bishop: Producing Artistic Director; Adam Siegel: Managing Director; Hattie K. Jutagir, Executive Director of Development and Planning)	Winner	The King and I	lincoln-center-theater-andr-bishop-producing-artistic-director-adam-siegel-managing-director-hattie-k-jutagir-executive-director-of-development-and-planning-495347
2015	Best Revival of a Musical	Ambassador Theatre Group	Winner	The King and I	ambassador-theatre-group-70134
2015	Best Revival of a Musical	Roundabout Theatre Company (Todd Haimes: Artistic Director; Harold Wolpert: Managing Director; Julia C. Levy: Executive Director; Sydney Beers, General Manager)	Nominee	On the Twentieth Century	roundabout-theatre-company-todd-haimes-artistic-director-harold-wolpert-managing-director-julia-c-levy-executive-director-sydney-beers-general-manager-495380
2015	Best Revival of a Musical	Howard & Janet Kagan	Nominee	On the Town	howard-janet-kagan-493251
2015	Best Revival of a Musical	Severn Partners Entertainment	Nominee	On the Town	severn-partners-entertainment-498198
2015	Best Revival of a Musical	Bruce Robert Harris and Jack W. Batman	Nominee	On the Town	bruce-robert-harris-and-jack-w-batman-498199
2015	Best Revival of a Musical	Paula Marie Black	Nominee	On the Town	paula-marie-black-494678
2015	Best Revival of a Musical	Nigel Lythgoe	Nominee	On the Town	nigel-lythgoe-498200
2015	Best Revival of a Musical	Michael J. Moritz Jr.	Nominee	On the Town	michael-j-moritz-jr-495308
2015	Best Revival of a Musical	Mahoney/Alden/Badway	Nominee	On the Town	mahoney-alden-badway-498201
2015	Best Revival of a Musical	Ambassador Theatre Group	Nominee	On the Town	ambassador-theatre-group-70134
2015	Best Revival of a Musical	Margie and Bryan Weingarten	Nominee	On the Town	margie-and-bryan-weingarten-498203
2015	Best Revival of a Musical	Kim Schall	Nominee	On the Town	kim-schall-498202
2015	Best Revival of a Musical	Michael Rubenstein	Nominee	On the Town	michael-rubenstein-495011
2015	Best Revival of a Musical	Terry/Louise/Chris Lingner	Nominee	On the Town	terry-louise-chris-lingner-498558
2015	Best Revival of a Musical	Brunish & Trinchero	Nominee	On the Town	brunish-trinchero-495818
2015	Best Revival of a Musical	Stephanie Rosenberg	Nominee	On the Town	stephanie-rosenberg-492767
2015	Best Revival of a Musical	LaRuffa & Hinderliter	Nominee	On the Town	laruffa-hinderliter-497571
2015	Best Revival of a Musical	Rubinstein/Handelman	Nominee	On the Town	rubinstein-handelman-498559
2015	Best Revival of a Musical	Lizbeth Bintz	Nominee	On the Town	lizbeth-bintz-498560
2015	Best Revival of a Musical	Riki Kane Larimer	Nominee	On the Town	riki-kane-larimer-498561
2015	Best Revival of a Musical	24 Hour Adventure Production	Nominee	On the Town	24-hour-adventure-production-498562
2015	Best Revival of a Musical	A & A Gordon	Nominee	On the Town	a-a-gordon-494527
2015	Best Revival of a Musical	Matt Ross/Ben Feldman/Pamela Cooper	Nominee	On the Town	matt-ross-ben-feldman-pamela-cooper-498207
2015	Best Revival of a Musical	Barrington Stage Company	Nominee	On the Town	barrington-stage-company-392860
2015	Best Performance by an Actor in a Leading Role in a Play	Alex Sharp	Winner	The Curious Incident of the Dog in the Night-Time	alex-sharp-497129
2015	Best Performance by an Actor in a Leading Role in a Play	Steven Boyer	Nominee	Hand to God	steven-boyer-102190
2015	Best Performance by an Actor in a Leading Role in a Play	Bill Nighy	Nominee	Skylight	bill-nighy-453746
2015	Best Performance by an Actor in a Leading Role in a Play	Bradley Cooper	Nominee	The Elephant Man	bradley-cooper-408869
2015	Best Performance by an Actor in a Leading Role in a Play	Ben Miles	Nominee	Wolf Hall Parts One & Two	ben-miles-483085
2015	Best Performance by an Actress in a Leading Role in a Play	Helen Mirren	Winner	The Audience	helen-mirren-53256
2015	Best Performance by an Actress in a Leading Role in a Play	Ruth Wilson	Nominee	Constellations	ruth-wilson-498410
2015	Best Performance by an Actress in a Leading Role in a Play	Geneva Carr	Nominee	Hand to God	geneva-carr-498575
2015	Best Performance by an Actress in a Leading Role in a Play	Carey Mulligan	Nominee	Skylight	carey-mulligan-480107
2015	Best Performance by an Actress in a Leading Role in a Play	Elisabeth Moss	Nominee	The Heidi Chronicles	elisabeth-moss-480351
2015	Best Performance by an Actor in a Leading Role in a Musical	Michael Cerveris	Winner	Fun Home	michael-cerveris-67061
2015	Best Performance by an Actor in a Leading Role in a Musical	Robert Fairchild	Nominee	An American in Paris	robert-fairchild-498210
2015	Best Performance by an Actor in a Leading Role in a Musical	Tony Yazbeck	Nominee	On the Town	tony-yazbeck-89915
2015	Best Performance by an Actor in a Leading Role in a Musical	Brian d'Arcy James	Nominee	Something Rotten!	brian-darcy-james-46780
2015	Best Performance by an Actor in a Leading Role in a Musical	Ken Watanabe	Nominee	The King and I	ken-watanabe-497594
2015	Best Performance by an Actress in a Leading Role in a Musical	Kelli O'Hara	Winner	The King and I	kelli-ohara-81331
2015	Best Performance by an Actress in a Leading Role in a Musical	Leanne Cope	Nominee	An American in Paris	leanne-cope-497702
2015	Best Performance by an Actress in a Leading Role in a Musical	Beth Malone	Nominee	Fun Home	beth-malone-406680
2015	Best Performance by an Actress in a Leading Role in a Musical	Kristin Chenoweth	Nominee	On the Twentieth Century	kristin-chenoweth-35170
2015	Best Performance by an Actress in a Leading Role in a Musical	Chita Rivera	Nominee	The Visit	chita-rivera-57887
2015	Best Performance by an Actor in a Featured Role in a Play	Richard McCabe	Winner	The Audience	richard-mccabe-498403
2015	Best Performance by an Actor in a Featured Role in a Play	K. Todd Freeman	Nominee	Airline Highway	k-todd-freeman-41291
2015	Best Performance by an Actor in a Featured Role in a Play	Micah Stock	Nominee	It's Only a Play	micah-stock-497349
2015	Best Performance by an Actor in a Featured Role in a Play	Matthew Beard	Nominee	Skylight	matthew-beard-497983
2015	Best Performance by an Actor in a Featured Role in a Play	Alessandro Nivola	Nominee	The Elephant Man	alessandro-nivola-71377
2015	Best Performance by an Actor in a Featured Role in a Play	Nathaniel Parker	Nominee	Wolf Hall Parts One & Two	nathaniel-parker-84144
2015	Best Performance by an Actress in a Featured Role in a Play	Annaleigh Ashford	Winner	You Can't Take It With You	annaleigh-ashford-453747
2015	Best Performance by an Actress in a Featured Role in a Play	Julie White	Nominee	Airline Highway	julie-white-111538
