year	category	nominee	winner	film
2005	VISUAL EFFECTS	Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor	True	King Kong
2005	VISUAL EFFECTS	Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick	False	War of the Worlds
2005	WRITING (Adapted Screenplay)	Screenplay by Larry McMurtry & Diana Ossana	True	Brokeback Mountain
2005	WRITING (Adapted Screenplay)	Screenplay by Dan Futterman	False	Capote
2005	WRITING (Adapted Screenplay)	Screenplay by Jeffrey Caine	False	The Constant Gardener
2005	WRITING (Adapted Screenplay)	Screenplay by Josh Olson	False	A History of Violence
2005	WRITING (Adapted Screenplay)	Screenplay by Tony Kushner and Eric Roth	False	Munich
2005	WRITING (Original Screenplay)	Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis	True	Crash
2005	WRITING (Original Screenplay)	Screenplay by George Clooney & Grant Heslov	False	Good Night, and Good Luck.
2005	WRITING (Original Screenplay)	Written by Woody Allen	False	Match Point
2005	WRITING (Original Screenplay)	Written by Noah Baumbach	False	The Squid and the Whale
2005	WRITING (Original Screenplay)	Written by Stephen Gaghan	False	Syriana
2006	ACTOR IN A LEADING ROLE	Leonardo DiCaprio	False	Blood Diamond
2006	ACTOR IN A LEADING ROLE	Ryan Gosling	False	Half Nelson
2006	ACTOR IN A LEADING ROLE	Peter O'Toole	False	Venus
2006	ACTOR IN A LEADING ROLE	Will Smith	False	The Pursuit of Happyness
2006	ACTOR IN A LEADING ROLE	Forest Whitaker	True	The Last King of Scotland
2006	ACTOR IN A SUPPORTING ROLE	Alan Arkin	True	Little Miss Sunshine
2006	ACTOR IN A SUPPORTING ROLE	Jackie Earle Haley	False	Little Children
2006	ACTOR IN A SUPPORTING ROLE	Djimon Hounsou	False	Blood Diamond
2006	ACTOR IN A SUPPORTING ROLE	Eddie Murphy	False	Dreamgirls
2006	ACTOR IN A SUPPORTING ROLE	Mark Wahlberg	False	The Departed
2006	ACTRESS IN A LEADING ROLE	Penélope Cruz	False	Volver
2006	ACTRESS IN A LEADING ROLE	Judi Dench	False	Notes on a Scandal
2006	ACTRESS IN A LEADING ROLE	Helen Mirren	True	The Queen
2006	ACTRESS IN A LEADING ROLE	Meryl Streep	False	The Devil Wears Prada
2006	ACTRESS IN A LEADING ROLE	Kate Winslet	False	Little Children
2006	ACTRESS IN A SUPPORTING ROLE	Adriana Barraza	False	Babel
2006	ACTRESS IN A SUPPORTING ROLE	Cate Blanchett	False	Notes on a Scandal
2006	ACTRESS IN A SUPPORTING ROLE	Abigail Breslin	False	Little Miss Sunshine
2006	ACTRESS IN A SUPPORTING ROLE	Jennifer Hudson	True	Dreamgirls
2006	ACTRESS IN A SUPPORTING ROLE	Rinko Kikuchi	False	Babel
2006	ANIMATED FEATURE FILM	John Lasseter	False	Cars
2006	ANIMATED FEATURE FILM	George Miller	True	Happy Feet
2006	ANIMATED FEATURE FILM	Gil Kenan	False	Monster House
2006	ART DIRECTION	Art Direction:  John Myhre; Set Decoration:  Nancy Haigh	False	Dreamgirls
2006	ART DIRECTION	Art Direction:  Jeannine Oppewall; Set Decoration:  Gretchen Rau and Leslie E. Rollins	False	The Good Shepherd
2006	ART DIRECTION	Art Direction:  Eugenio Caballero; Set Decoration:  Pilar Revuelta	True	Pan's Labyrinth
2006	ART DIRECTION	Art Direction:  Rick Heinrichs; Set Decoration:  Cheryl Carasik	False	Pirates of the Caribbean: Dead Man's Chest
2006	ART DIRECTION	Art Direction:  Nathan Crowley; Set Decoration:  Julie Ochipinti	False	The Prestige
2006	CINEMATOGRAPHY	Vilmos Zsigmond	False	The Black Dahlia
2006	CINEMATOGRAPHY	Emmanuel Lubezki	False	Children of Men
2006	CINEMATOGRAPHY	Dick Pope	False	The Illusionist
2006	CINEMATOGRAPHY	Guillermo Navarro	True	Pan's Labyrinth
2006	CINEMATOGRAPHY	Wally Pfister	False	The Prestige
2006	COSTUME DESIGN	Yee Chung Man	False	Curse of the Golden Flower
2006	COSTUME DESIGN	Patricia Field	False	The Devil Wears Prada
2006	COSTUME DESIGN	Sharen Davis	False	Dreamgirls
2006	COSTUME DESIGN	Milena Canonero	True	Marie Antoinette
2006	COSTUME DESIGN	Consolata Boyle	False	The Queen
2006	DIRECTING	Alejandro González Iñárritu	False	Babel
2006	DIRECTING	Martin Scorsese	True	The Departed
2006	DIRECTING	Clint Eastwood	False	Letters from Iwo Jima
2006	DIRECTING	Stephen Frears	False	The Queen
2006	DIRECTING	Paul Greengrass	False	United 93
2006	DOCUMENTARY (Feature)	Amy Berg and Frank Donner	False	Deliver Us from Evil
2006	DOCUMENTARY (Feature)	Davis Guggenheim	True	An Inconvenient Truth
2006	DOCUMENTARY (Feature)	James Longley and John Sinno	False	Iraq in Fragments
2006	DOCUMENTARY (Feature)	Heidi Ewing and Rachel Grady	False	Jesus Camp
2006	DOCUMENTARY (Feature)	Laura Poitras and Jocelyn Glatzer	False	My Country, My Country
2006	DOCUMENTARY (Short Subject)	Ruby Yang and Thomas Lennon	True	The Blood of Yingzhou District
2006	DOCUMENTARY (Short Subject)	Leslie Iwerks and Mike Glad	False	Recycled Life
2006	DOCUMENTARY (Short Subject)	Karen Goodman and Kirk Simon	False	Rehearsing a Dream
2006	DOCUMENTARY (Short Subject)	Nathaniel Kahn and Susan Rose Behr	False	Two Hands
2006	FILM EDITING	Stephen Mirrione and Douglas Crise	False	Babel
2006	FILM EDITING	Steven Rosenblum	False	Blood Diamond
2006	FILM EDITING	Alex Rodríguez and Alfonso Cuarón	False	Children of Men
2006	FILM EDITING	Thelma Schoonmaker	True	The Departed
2006	FILM EDITING	Clare Douglas, Christopher Rouse and Richard Pearson	False	United 93
2006	FOREIGN LANGUAGE FILM	Denmark	False	After the Wedding
2006	FOREIGN LANGUAGE FILM	Algeria	False	Days of Glory (Indigènes)
2006	FOREIGN LANGUAGE FILM	Germany	True	The Lives of Others
2006	FOREIGN LANGUAGE FILM	Mexico	False	Pan's Labyrinth
2006	FOREIGN LANGUAGE FILM	Canada	False	Water
2006	MAKEUP	Aldo Signoretti and Vittorio Sodano	False	Apocalypto
2006	MAKEUP	Kazuhiro Tsuji and Bill Corso	False	Click
2006	MAKEUP	David Martí and Montse Ribé	True	Pan's Labyrinth
2006	MUSIC (Original Score)	Gustavo Santaolalla	True	Babel
2006	MUSIC (Original Score)	Thomas Newman	False	The Good German
2006	MUSIC (Original Score)	Philip Glass	False	Notes on a Scandal
2006	MUSIC (Original Score)	Javier Navarrete	False	Pan's Labyrinth
2006	MUSIC (Original Score)	Alexandre Desplat	False	The Queen
2006	MUSIC (Original Song)	Music and Lyric by Melissa Etheridge	True	An Inconvenient Truth
2006	MUSIC (Original Song)	Music by Henry Krieger and Scott Cutler; Lyric by Anne Preven	False	Dreamgirls
2006	MUSIC (Original Song)	Music by Henry Krieger; Lyric by Siedah Garrett	False	Dreamgirls
2006	MUSIC (Original Song)	Music and Lyric by Randy Newman	False	Cars
2006	MUSIC (Original Song)	Music by Henry Krieger; Lyric by Willie Reale	False	Dreamgirls
2006	BEST PICTURE	Alejandro González Iñárritu, Jon Kilik and Steve Golin, Producers	False	Babel
2006	BEST PICTURE	Graham King, Producer	True	The Departed
2006	BEST PICTURE	Clint Eastwood, Steven Spielberg and Robert Lorenz, Producers	False	Letters from Iwo Jima
2006	BEST PICTURE	David T. Friendly, Peter Saraf and Marc Turtletaub, Producers	False	Little Miss Sunshine
2006	BEST PICTURE	Andy Harries, Christine Langan and Tracey Seaward, Producers	False	The Queen
2006	SHORT FILM (Animated)	Torill Kove	True	The Danish Poet
2006	SHORT FILM (Animated)	Gary Rydstrom	False	Lifted
2006	SHORT FILM (Animated)	Roger Allers and Don Hahn	False	The Little Matchgirl
2006	SHORT FILM (Animated)	Géza M. Tóth	False	Maestro
2006	SHORT FILM (Animated)	Chris Renaud and Michael Thurmeier	False	No Time for Nuts
2006	SHORT FILM (Live Action)	Javier Fesser and Luis Manso	False	Binta and the Great Idea (Binta Y La Gran Idea)
2006	SHORT FILM (Live Action)	Borja Cobeaga	False	Éramos Pocos (One Too Many)
2006	SHORT FILM (Live Action)	Søren Pilmark and Kim Magnusson	False	Helmer & Son
2006	SHORT FILM (Live Action)	Peter Templeman and Stuart Parkyn	False	The Saviour
2006	SHORT FILM (Live Action)	Ari Sandel	True	West Bank Story
2006	SOUND EDITING	Sean McCormack and Kami Asgar	False	Apocalypto
2006	SOUND EDITING	Lon Bender	False	Blood Diamond
2006	SOUND EDITING	Alan Robert Murray and Bub Asman	False	Flags of Our Fathers
2006	SOUND EDITING	Alan Robert Murray and Bub Asman	True	Letters from Iwo Jima
2006	SOUND EDITING	Christopher Boyes and George Watters II	False	Pirates of the Caribbean: Dead Man's Chest
2006	SOUND MIXING	Kevin O'Connell, Greg P. Russell and Fernando Cámara	False	Apocalypto
2006	SOUND MIXING	Andy Nelson, Anna Behlmer and Ivan Sharrock	False	Blood Diamond
2006	SOUND MIXING	Michael Minkler, Bob Beemer and Willie Burton	True	Dreamgirls
2006	SOUND MIXING	John Reitz, Dave Campbell, Gregg Rudloff and Walt Martin	False	Flags of Our Fathers
2006	SOUND MIXING	Paul Massey, Christopher Boyes and Lee Orloff	False	Pirates of the Caribbean: Dead Man's Chest
2006	VISUAL EFFECTS	John Knoll, Hal Hickel, Charles Gibson and Allen Hall	True	Pirates of the Caribbean: Dead Man's Chest
2006	VISUAL EFFECTS	Boyd Shermis, Kim Libreri, Chas Jarrett and John Frazier	False	Poseidon
2006	VISUAL EFFECTS	Mark Stetson, Neil Corbould, Richard R. Hoover and Jon Thum	False	Superman Returns
2006	WRITING (Adapted Screenplay)	Screenplay by Sacha Baron Cohen & Anthony Hines & Peter Baynham & Dan Mazer; Story by Sacha Baron Cohen & Peter Baynham & Anthony Hines & Todd Phillips	False	Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
2006	WRITING (Adapted Screenplay)	Screenplay by Alfonso Cuarón & Timothy J. Sexton and David Arata and Mark Fergus & Hawk Ostby	False	Children of Men
2006	WRITING (Adapted Screenplay)	Screenplay by William Monahan	True	The Departed
2006	WRITING (Adapted Screenplay)	Screenplay by Todd Field & Tom Perrotta	False	Little Children
2006	WRITING (Adapted Screenplay)	Screenplay by Patrick Marber	False	Notes on a Scandal
2006	WRITING (Original Screenplay)	Written by Guillermo Arriaga	False	Babel
2006	WRITING (Original Screenplay)	Screenplay by Iris Yamashita; Story by Iris Yamashita & Paul Haggis	False	Letters from Iwo Jima
2006	WRITING (Original Screenplay)	Written by Michael Arndt	True	Little Miss Sunshine
2006	WRITING (Original Screenplay)	Written by Guillermo del Toro	False	Pan's Labyrinth
2006	WRITING (Original Screenplay)	Written by Peter Morgan	False	The Queen
2006	JEAN HERSHOLT HUMANITARIAN AWARD	Sherry Lansing	True	
2007	ACTOR IN A LEADING ROLE	George Clooney	False	Michael Clayton
2007	ACTOR IN A LEADING ROLE	Daniel Day-Lewis	True	There Will Be Blood
2007	ACTOR IN A LEADING ROLE	Johnny Depp	False	Sweeney Todd The Demon Barber of Fleet Street
2007	ACTOR IN A LEADING ROLE	Tommy Lee Jones	False	In the Valley of Elah
2007	ACTOR IN A LEADING ROLE	Viggo Mortensen	False	Eastern Promises
2007	ACTOR IN A SUPPORTING ROLE	Casey Affleck	False	The Assassination of Jesse James by the Coward Robert Ford
2007	ACTOR IN A SUPPORTING ROLE	Javier Bardem	True	No Country for Old Men
2007	ACTOR IN A SUPPORTING ROLE	Philip Seymour Hoffman	False	Charlie Wilson's War
2007	ACTOR IN A SUPPORTING ROLE	Hal Holbrook	False	Into the Wild
2007	ACTOR IN A SUPPORTING ROLE	Tom Wilkinson	False	Michael Clayton
2007	ACTRESS IN A LEADING ROLE	Cate Blanchett	False	Elizabeth: The Golden Age
2007	ACTRESS IN A LEADING ROLE	Julie Christie	False	Away from Her
2007	ACTRESS IN A LEADING ROLE	Marion Cotillard	True	La Vie en Rose
2007	ACTRESS IN A LEADING ROLE	Laura Linney	False	The Savages
2007	ACTRESS IN A LEADING ROLE	Elliot Page	False	Juno
2007	ACTRESS IN A SUPPORTING ROLE	Cate Blanchett	False	I'm Not There
2007	ACTRESS IN A SUPPORTING ROLE	Ruby Dee	False	American Gangster
2007	ACTRESS IN A SUPPORTING ROLE	Saoirse Ronan	False	Atonement
2007	ACTRESS IN A SUPPORTING ROLE	Amy Ryan	False	Gone Baby Gone
2007	ACTRESS IN A SUPPORTING ROLE	Tilda Swinton	True	Michael Clayton
2007	ANIMATED FEATURE FILM	Marjane Satrapi and Vincent Paronnaud	False	Persepolis
2007	ANIMATED FEATURE FILM	Brad Bird	True	Ratatouille
2007	ANIMATED FEATURE FILM	Ash Brannon and Chris Buck	False	Surf's Up
2007	ART DIRECTION	Art Direction: Arthur Max; Set Decoration: Beth A. Rubino	False	American Gangster
2007	ART DIRECTION	Art Direction: Sarah Greenwood; Set Decoration: Katie Spencer	False	Atonement
2007	ART DIRECTION	Art Direction: Dennis Gassner; Set Decoration: Anna Pinnock	False	The Golden Compass
2007	ART DIRECTION	Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo	True	Sweeney Todd The Demon Barber of Fleet Street
2007	ART DIRECTION	Art Direction: Jack Fisk; Set Decoration: Jim Erickson	False	There Will Be Blood
2007	CINEMATOGRAPHY	Roger Deakins	False	The Assassination of Jesse James by the Coward Robert Ford
2007	CINEMATOGRAPHY	Seamus McGarvey	False	Atonement
2007	CINEMATOGRAPHY	Janusz Kaminski	False	The Diving Bell and the Butterfly
2007	CINEMATOGRAPHY	Roger Deakins	False	No Country for Old Men
2007	CINEMATOGRAPHY	Robert Elswit	True	There Will Be Blood
2007	COSTUME DESIGN	Albert Wolsky	False	Across the Universe
2007	COSTUME DESIGN	Jacqueline Durran	False	Atonement
2007	COSTUME DESIGN	Alexandra Byrne	True	Elizabeth: The Golden Age
2007	COSTUME DESIGN	Marit Allen	False	La Vie en Rose
2007	COSTUME DESIGN	Colleen Atwood	False	Sweeney Todd The Demon Barber of Fleet Street
2007	DIRECTING	Julian Schnabel	False	The Diving Bell and the Butterfly
2007	DIRECTING	Jason Reitman	False	Juno
2007	DIRECTING	Tony Gilroy	False	Michael Clayton
2007	DIRECTING	Joel Coen and Ethan Coen	True	No Country for Old Men
2007	DIRECTING	Paul Thomas Anderson	False	There Will Be Blood
2007	DOCUMENTARY (Feature)	Charles Ferguson and Audrey Marrs	False	No End in Sight
2007	DOCUMENTARY (Feature)	Richard E. Robbins	False	Operation Homecoming: Writing the Wartime Experience
2007	DOCUMENTARY (Feature)	Michael Moore and Meghan O'Hara	False	Sicko
2007	DOCUMENTARY (Feature)	Alex Gibney and Eva Orner	True	Taxi to the Dark Side
2007	DOCUMENTARY (Feature)	Andrea Nix Fine and Sean Fine	False	War/Dance
2007	DOCUMENTARY (Short Subject)	Cynthia Wade and Vanessa Roth	True	Freeheld
2007	DOCUMENTARY (Short Subject)	Amanda Micheli and Isabel Vega	False	La Corona (The Crown)
2007	DOCUMENTARY (Short Subject)	Tim Sternberg and Francisco Bello	False	Salim Baba
2007	DOCUMENTARY (Short Subject)	James Longley	False	Sari's Mother
2007	FILM EDITING	Christopher Rouse	True	The Bourne Ultimatum
2007	FILM EDITING	Juliette Welfling	False	The Diving Bell and the Butterfly
2007	FILM EDITING	Jay Cassidy	False	Into the Wild
2007	FILM EDITING	Roderick Jaynes	False	No Country for Old Men
2007	FILM EDITING	Dylan Tichenor	False	There Will Be Blood
2007	FOREIGN LANGUAGE FILM	Israel	False	Beaufort
2007	FOREIGN LANGUAGE FILM	Austria	True	The Counterfeiters
2007	FOREIGN LANGUAGE FILM	Poland	False	Katyn
2007	FOREIGN LANGUAGE FILM	Kazakhstan	False	Mongol
2007	FOREIGN LANGUAGE FILM	Russia	False	12
2007	MAKEUP	Didier Lavergne and Jan Archibald	True	La Vie en Rose
2007	MAKEUP	Rick Baker and Kazuhiro Tsuji	False	Norbit
2007	MAKEUP	Ve Neill and Martin Samuel	False	Pirates of the Caribbean: At World's End
2007	MUSIC (Original Score)	Dario Marianelli	True	Atonement
2007	MUSIC (Original Score)	Alberto Iglesias	False	The Kite Runner
2007	MUSIC (Original Score)	James Newton Howard	False	Michael Clayton
2007	MUSIC (Original Score)	Michael Giacchino	False	Ratatouille
2007	MUSIC (Original Score)	Marco Beltrami	False	3:10 to Yuma
2007	MUSIC (Original Song)	Music and Lyric by Glen Hansard and Marketa Irglova	True	Once
2007	MUSIC (Original Song)	Music by Alan Menken; Lyric by Stephen Schwartz	False	Enchanted
2007	MUSIC (Original Song)	Music and Lyric by Jamal Joseph, Charles Mack and Tevin Thomas	False	August Rush
2007	MUSIC (Original Song)	Music by Alan Menken; Lyric by Stephen Schwartz	False	Enchanted
2007	MUSIC (Original Song)	Music by Alan Menken; Lyric by Stephen Schwartz	False	Enchanted
2007	BEST PICTURE	Tim Bevan, Eric Fellner and Paul Webster, Producers	False	Atonement
2007	BEST PICTURE	Lianne Halfon, Mason Novick and Russell Smith, Producers	False	Juno
2007	BEST PICTURE	Sydney Pollack, Jennifer Fox and Kerry Orent, Producers	False	Michael Clayton
2007	BEST PICTURE	Scott Rudin, Ethan Coen and Joel Coen, Producers	True	No Country for Old Men
2007	BEST PICTURE	JoAnne Sellar, Paul Thomas Anderson and Daniel Lupi, Producers	False	There Will Be Blood
2007	SHORT FILM (Animated)	Josh Raskin	False	I Met the Walrus
2007	SHORT FILM (Animated)	Chris Lavis and Maciek Szczerbowski	False	Madame Tutli-Putli
2007	SHORT FILM (Animated)	Samuel Tourneux and Simon Vanesse	False	Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven)
2007	SHORT FILM (Animated)	Alexander Petrov	False	My Love (Moya Lyubov)
2007	SHORT FILM (Animated)	Suzie Templeton and Hugh Welchman	True	Peter & the Wolf
2007	SHORT FILM (Live Action)	Christian E. Christiansen and Louise Vesth	False	At Night
2007	SHORT FILM (Live Action)	Andrea Jublin	False	Il Supplente (The Substitute)
2007	SHORT FILM (Live Action)	Philippe Pollet-Villard	True	Le Mozart des Pickpockets (The Mozart of Pickpockets)
2007	SHORT FILM (Live Action)	Guido Thys and Anja Daelemans	False	Tanghi Argentini
2007	SHORT FILM (Live Action)	Daniel Barber and Matthew Brown	False	The Tonto Woman
2007	SOUND EDITING	Karen Baker Landers and Per Hallberg	True	The Bourne Ultimatum
2007	SOUND EDITING	Skip Lievsay	False	No Country for Old Men
2007	SOUND EDITING	Randy Thom and Michael Silvers	False	Ratatouille
2007	SOUND EDITING	Christopher Scarabosio and Matthew Wood	False	There Will Be Blood
2007	SOUND EDITING	Ethan Van der Ryn and Mike Hopkins	False	Transformers
2007	SOUND MIXING	Scott Millan, David Parker and Kirk Francis	True	The Bourne Ultimatum
2007	SOUND MIXING	Skip Lievsay, Craig Berkey, Greg Orloff and Peter Kurland	False	No Country for Old Men
2007	SOUND MIXING	Randy Thom, Michael Semanick and Doc Kane	False	Ratatouille
2007	SOUND MIXING	Paul Massey, David Giammarco and Jim Stuebe	False	3:10 to Yuma
2007	SOUND MIXING	Kevin O'Connell, Greg P. Russell and Peter J. Devlin	False	Transformers
2007	VISUAL EFFECTS	Michael Fink, Bill Westenhofer, Ben Morris and Trevor Wood	True	The Golden Compass
2007	VISUAL EFFECTS	John Knoll, Hal Hickel, Charles Gibson and John Frazier	False	Pirates of the Caribbean: At World's End
2007	VISUAL EFFECTS	Scott Farrar, Scott Benza, Russell Earl and John Frazier	False	Transformers
2007	WRITING (Adapted Screenplay)	Screenplay by Christopher Hampton	False	Atonement
2007	WRITING (Adapted Screenplay)	Written by Sarah Polley	False	Away from Her
2007	WRITING (Adapted Screenplay)	Screenplay by Ronald Harwood	False	The Diving Bell and the Butterfly
2007	WRITING (Adapted Screenplay)	Written for the screen by Joel Coen & Ethan Coen	True	No Country for Old Men
2007	WRITING (Adapted Screenplay)	Written for the Screen by Paul Thomas Anderson	False	There Will Be Blood
2007	WRITING (Original Screenplay)	Written by Diablo Cody	True	Juno
2007	WRITING (Original Screenplay)	Written by Nancy Oliver	False	Lars and the Real Girl
2007	WRITING (Original Screenplay)	Written by Tony Gilroy	False	Michael Clayton
2007	WRITING (Original Screenplay)	Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird	False	Ratatouille
2007	WRITING (Original Screenplay)	Written by Tamara Jenkins	False	The Savages
2008	ACTOR IN A LEADING ROLE	Richard Jenkins	False	The Visitor
2008	ACTOR IN A LEADING ROLE	Frank Langella	False	Frost/Nixon
2008	ACTOR IN A LEADING ROLE	Sean Penn	True	Milk
2008	ACTOR IN A LEADING ROLE	Brad Pitt	False	The Curious Case of Benjamin Button
2008	ACTOR IN A LEADING ROLE	Mickey Rourke	False	The Wrestler
2008	ACTOR IN A SUPPORTING ROLE	Josh Brolin	False	Milk
2008	ACTOR IN A SUPPORTING ROLE	Robert Downey Jr.	False	Tropic Thunder
2008	ACTOR IN A SUPPORTING ROLE	Philip Seymour Hoffman	False	Doubt
2008	ACTOR IN A SUPPORTING ROLE	Heath Ledger	True	The Dark Knight
2008	ACTOR IN A SUPPORTING ROLE	Michael Shannon	False	Revolutionary Road
2008	ACTRESS IN A LEADING ROLE	Anne Hathaway	False	Rachel Getting Married
2008	ACTRESS IN A LEADING ROLE	Angelina Jolie	False	Changeling
2008	ACTRESS IN A LEADING ROLE	Melissa Leo	False	Frozen River
2008	ACTRESS IN A LEADING ROLE	Meryl Streep	False	Doubt
2008	ACTRESS IN A LEADING ROLE	Kate Winslet	True	The Reader
2008	ACTRESS IN A SUPPORTING ROLE	Amy Adams	False	Doubt
2008	ACTRESS IN A SUPPORTING ROLE	Penélope Cruz	True	Vicky Cristina Barcelona
2008	ACTRESS IN A SUPPORTING ROLE	Viola Davis	False	Doubt
2008	ACTRESS IN A SUPPORTING ROLE	Taraji P. Henson	False	The Curious Case of Benjamin Button
2008	ACTRESS IN A SUPPORTING ROLE	Marisa Tomei	False	The Wrestler
2008	ANIMATED FEATURE FILM	Chris Williams and Byron Howard	False	Bolt
2008	ANIMATED FEATURE FILM	John Stevenson and Mark Osborne	False	Kung Fu Panda
2008	ANIMATED FEATURE FILM	Andrew Stanton	True	WALL-E
2008	ART DIRECTION	Art Direction: James J. Murakami; Set Decoration: Gary Fettis	False	Changeling
2008	ART DIRECTION	Art Direction: Donald Graham Burt; Set Decoration: Victor J. Zolfo	True	The Curious Case of Benjamin Button
2008	ART DIRECTION	Art Direction: Nathan Crowley; Set Decoration: Peter Lando	False	The Dark Knight
2008	ART DIRECTION	Art Direction: Michael Carlin; Set Decoration: Rebecca Alleway	False	The Duchess
2008	ART DIRECTION	Art Direction: Kristi Zea; Set Decoration: Debra Schutt	False	Revolutionary Road
2008	CINEMATOGRAPHY	Tom Stern	False	Changeling
2008	CINEMATOGRAPHY	Claudio Miranda	False	The Curious Case of Benjamin Button
2008	CINEMATOGRAPHY	Wally Pfister	False	The Dark Knight
2008	CINEMATOGRAPHY	Chris Menges and Roger Deakins	False	The Reader
2008	CINEMATOGRAPHY	Anthony Dod Mantle	True	Slumdog Millionaire
2008	COSTUME DESIGN	Catherine Martin	False	Australia
2008	COSTUME DESIGN	Jacqueline West	False	The Curious Case of Benjamin Button
2008	COSTUME DESIGN	Michael O'Connor	True	The Duchess
2008	COSTUME DESIGN	Danny Glicker	False	Milk
2008	COSTUME DESIGN	Albert Wolsky	False	Revolutionary Road
2008	DIRECTING	David Fincher	False	The Curious Case of Benjamin Button
2008	DIRECTING	Ron Howard	False	Frost/Nixon
2008	DIRECTING	Gus Van Sant	False	Milk
2008	DIRECTING	Stephen Daldry	False	The Reader
2008	DIRECTING	Danny Boyle	True	Slumdog Millionaire
2008	DOCUMENTARY (Feature)	Ellen Kuras and Thavisouk Phrasavath	False	The Betrayal (Nerakhoon)
2008	DOCUMENTARY (Feature)	Werner Herzog and Henry Kaiser	False	Encounters at the End of the World
2008	DOCUMENTARY (Feature)	Scott Hamilton Kennedy	False	The Garden
2008	DOCUMENTARY (Feature)	James Marsh and Simon Chinn	True	Man on Wire
2008	DOCUMENTARY (Feature)	Tia Lessin and Carl Deal	False	Trouble the Water
2008	DOCUMENTARY (Short Subject)	Steven Okazaki	False	The Conscience of Nhem En
2008	DOCUMENTARY (Short Subject)	Irene Taylor Brodsky and Tom Grant	False	The Final Inch
2008	DOCUMENTARY (Short Subject)	Megan Mylan	True	Smile Pinki
2008	DOCUMENTARY (Short Subject)	Adam Pertofsky and Margaret Hyde	False	The Witness - From the Balcony of Room 306
2008	FILM EDITING	Kirk Baxter and Angus Wall	False	The Curious Case of Benjamin Button
2008	FILM EDITING	Lee Smith	False	The Dark Knight
2008	FILM EDITING	Mike Hill and Dan Hanley	False	Frost/Nixon
2008	FILM EDITING	Elliot Graham	False	Milk
2008	FILM EDITING	Chris Dickens	True	Slumdog Millionaire
2008	FOREIGN LANGUAGE FILM	Germany	False	The Baader Meinhof Complex
2008	FOREIGN LANGUAGE FILM	France	False	The Class
2008	FOREIGN LANGUAGE FILM	Japan	True	Departures
2008	FOREIGN LANGUAGE FILM	Austria	False	Revanche
2008	FOREIGN LANGUAGE FILM	Israel	False	Waltz with Bashir
2008	MAKEUP	Greg Cannom	True	The Curious Case of Benjamin Button
2008	MAKEUP	John Caglione, Jr. and Conor O'Sullivan	False	The Dark Knight
2008	MAKEUP	Mike Elizalde and Thom Floutz	False	Hellboy II: The Golden Army
2008	MUSIC (Original Score)	Alexandre Desplat	False	The Curious Case of Benjamin Button
2008	MUSIC (Original Score)	James Newton Howard	False	Defiance
2008	MUSIC (Original Score)	Danny Elfman	False	Milk
2008	MUSIC (Original Score)	A.R. Rahman	True	Slumdog Millionaire
2008	MUSIC (Original Score)	Thomas Newman	False	WALL-E
2008	MUSIC (Original Song)	Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel	False	WALL-E
2008	MUSIC (Original Song)	Music by A.R. Rahman; Lyric by Gulzar	True	Slumdog Millionaire
2008	MUSIC (Original Song)	Music and Lyric by A.R. Rahman and Maya Arulpragasam	False	Slumdog Millionaire
2008	BEST PICTURE	Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers	False	The Curious Case of Benjamin Button
2008	BEST PICTURE	Brian Grazer, Ron Howard and Eric Fellner, Producers	False	Frost/Nixon
2008	BEST PICTURE	Dan Jinks and Bruce Cohen, Producers	False	Milk
2008	BEST PICTURE	Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers	False	The Reader
2008	BEST PICTURE	Christian Colson, Producer	True	Slumdog Millionaire
2008	SHORT FILM (Animated)	Kunio Kato	True	La Maison en Petits Cubes
2008	SHORT FILM (Animated)	Konstantin Bronzit	False	Lavatory - Lovestory
2008	SHORT FILM (Animated)	Emud Mokhberi and Thierry Marchand	False	Oktapodi
2008	SHORT FILM (Animated)	Doug Sweetland	False	Presto
2008	SHORT FILM (Animated)	Alan Smith and Adam Foulkes	False	This Way Up
2008	SHORT FILM (Live Action)	Reto Caffi	False	Auf der Strecke (On the Line)
2008	SHORT FILM (Live Action)	Elizabeth Marre and Olivier Pont	False	Manon on the Asphalt
2008	SHORT FILM (Live Action)	Steph Green and Tamara Anghie	False	New Boy
2008	SHORT FILM (Live Action)	Tivi Magnusson and Dorte Høgh	False	The Pig
2008	SHORT FILM (Live Action)	Jochen Alexander Freydank	True	Spielzeugland (Toyland)
2008	SOUND EDITING	Richard King	True	The Dark Knight
2008	SOUND EDITING	Frank Eulner and Christopher Boyes	False	Iron Man
2008	SOUND EDITING	Glenn Freemantle and Tom Sayers	False	Slumdog Millionaire
2008	SOUND EDITING	Ben Burtt and Matthew Wood	False	WALL-E
2008	SOUND EDITING	Wylie Stateman	False	Wanted
